Estado|Fecha del Vuelo|Hora de Salida|Nueva Hora de Salida|Destino|Vuelo|Gate
CONFIRMADO|15/10/2024|01:15|00:45|LA PAZ|LA 2400|-
PROGRAMADO|15/10/2024|04:30|04:30|EL SALVADOR|AV 428|-
PROGRAMADO|15/10/2024|06:25|06:25|MEXICO|Y4 3919|-
PROGRAMADO|15/10/2024|06:30|06:30|MIAMI|AA 1558|-
PROGRAMADO|15/10/2024|06:45|06:45|BOGOTA|AV 102|-
PROGRAMADO|15/10/2024|06:45|06:45|PANAMA|CM 436|-
PROGRAMADO|15/10/2024|07:00|07:00|PANAMA|CM 492|-
PROGRAMADO|15/10/2024|07:15|07:15|SANTIAGO|LA 643|-
PROGRAMADO|15/10/2024|08:15|08:15|BOGOTA|LA 2384|-
PROGRAMADO|15/10/2024|08:15|08:15|MIAMI|LA 2698|-
PROGRAMADO|15/10/2024|08:55|08:55|SANTIAGO|H2 803|-
PROGRAMADO|15/10/2024|08:55|08:55|PUNTA CANA|LA 2452|-
PROGRAMADO|15/10/2024|08:55|08:55|CANCUN|LA 2458|-
PROGRAMADO|15/10/2024|09:15|09:15|SANTIAGO|LA 535|-
PROGRAMADO|15/10/2024|09:20|09:20|SAO PAULO|LA 8040|-
PROGRAMADO|15/10/2024|09:25|09:25|LA HABANA|LA 2410|-
PROGRAMADO|15/10/2024|09:35|09:35|SANTIAGO|LA 2697|-
PROGRAMADO|15/10/2024|09:35|09:35|BUENOS AIRES|LA 2380|-
PROGRAMADO|15/10/2024|09:45|09:45|MEDELLIN|JA 7754|-
PROGRAMADO|15/10/2024|10:00|10:00|QUITO|LA 2382|-
PROGRAMADO|15/10/2024|10:05|10:05|PUNTA CANA|H2 5580|-
PROGRAMADO|15/10/2024|10:20|10:20|MADRID|UX 176|-
PROGRAMADO|15/10/2024|10:35|10:35|BOGOTA|AV 050|-
PROGRAMADO|15/10/2024|10:40|10:40|CANCUN|LA 2454|-
PROGRAMADO|15/10/2024|11:25|11:25|MADRID|IB 6652|19
PROGRAMADO|15/10/2024|11:30|11:30|BUENOS AIRES|LA 2395|-
PROGRAMADO|15/10/2024|11:55|11:55|SANTIAGO|LA 651|-
PROGRAMADO|15/10/2024|12:00|12:00|LOS ANGELES|LA 534|-
PROGRAMADO|15/10/2024|12:00|12:00|ATLANTA|LA 2482|-
PROGRAMADO|15/10/2024|12:30|12:30|PUNTA CANA|LA 2450|-
PROGRAMADO|15/10/2024|12:45|12:45|CARTAGENA|LA 2390|-
PROGRAMADO|15/10/2024|12:45|12:45|CANCUN|LA 2456|-
PROGRAMADO|15/10/2024|12:45|12:45|SAN JOSE|LA 2408|-
PROGRAMADO|15/10/2024|12:55|12:55|MEDELLIN|LA 2392|-
PROGRAMADO|15/10/2024|13:00|13:00|GUAYAQUIL|LA 1436|-
PROGRAMADO|15/10/2024|13:10|13:10|PANAMA|CM 760|-
PROGRAMADO|15/10/2024|13:15|13:15|SAO PAULO|LA 8099|-
PROGRAMADO|15/10/2024|13:25|13:25|BOGOTA|LA 2386|-
PROGRAMADO|15/10/2024|14:00|14:00|QUITO|LA 1452|-
PROGRAMADO|15/10/2024|14:10|14:10|SANTIAGO|JA 7991|-
PROGRAMADO|15/10/2024|16:15|16:15|SANTIAGO|LA 641|-
PROGRAMADO|15/10/2024|16:15|16:15|SANTIAGO|H2 5801|-
PROGRAMADO|15/10/2024|16:35|16:35|PANAMA|CM 132|-
PROGRAMADO|15/10/2024|17:30|17:30|AMSTERDAM|KL 744|-
PROGRAMADO|15/10/2024|18:00|18:00|PARIS|AF 483|-
PROGRAMADO|15/10/2024|18:40|18:40|SANTIAGO|LA 521|-
PROGRAMADO|15/10/2024|18:40|18:40|BOGOTA|AV 052|-
PROGRAMADO|15/10/2024|20:00|20:00|MADRID|IB 6650|-
PROGRAMADO|15/10/2024|20:15|20:15|SANTIAGO|H2 5806|-
PROGRAMADO|15/10/2024|20:25|20:25|BUENOS AIRES|LA 2375|-
PROGRAMADO|15/10/2024|21:50|21:50|BUENOS AIRES|JA 3841|-
PROGRAMADO|15/10/2024|22:00|22:00|MIAMI|AA 918|-
PROGRAMADO|15/10/2024|22:40|22:40|BUENOS AIRES|AR 1365|-
PROGRAMADO|15/10/2024|22:55|22:55|HOUSTON|UA 855|-
PROGRAMADO|15/10/2024|23:00|23:00|MADRID|LA 2484|-
PROGRAMADO|15/10/2024|23:00|23:00|SANTIAGO|LA 524|-
PROGRAMADO|15/10/2024|23:05|23:05|NEWARK|UA 887|-
PROGRAMADO|15/10/2024|23:20|23:20|RIO DE JANEIRO|LA 2404|-
PROGRAMADO|15/10/2024|23:30|23:30|SANTIAGO|JA 7731|-
PROGRAMADO|15/10/2024|23:40|23:40|MEDELLIN|LA 2398|-
PROGRAMADO|15/10/2024|23:45|23:45|MIAMI|AA 988|-
PROGRAMADO|15/10/2024|23:50|23:50|SALTA|LA 2437|-
PROGRAMADO|15/10/2024|23:50|23:50|BUENOS AIRES|LA 1437|-
PROGRAMADO|15/10/2024|23:50|23:50|MONTEVIDEO|LA 2420|-
EMBARQUE FINALIZADO|14/10/2024|09:35|09:35|BUENOS AIRES|LA 2380|16
EMBARQUE FINALIZADO|14/10/2024|18:00|18:00|MADRID|PU 302|22
EMBARQUE FINALIZADO|14/10/2024|18:10|18:10|SANTIAGO|H2 801|25
EMBARQUE FINALIZADO|14/10/2024|18:40|18:40|SANTIAGO|LA 521|23
EMBARQUE FINALIZADO|14/10/2024|18:40|18:40|BOGOTA|AV 052|26
EMBARQUE FINALIZADO|14/10/2024|19:30|19:30|QUITO|JA 7722|24
EMBARQUE FINALIZADO|14/10/2024|20:00|20:00|MADRID|IB 6650|19
EMBARQUE FINALIZADO|14/10/2024|20:25|20:25|BUENOS AIRES|LA 2375|18
EMBARQUE FINALIZADO|14/10/2024|21:50|21:50|BUENOS AIRES|JA 3841|18
EMBARQUE FINALIZADO|14/10/2024|22:40|23:40|BUENOS AIRES|AR 1365|25
EMBARQUE FINALIZADO|14/10/2024|22:55|22:55|HOUSTON|UA 855|19
EMBARQUE FINALIZADO|14/10/2024|23:00|23:00|MADRID|LA 2484|21
EMBARQUE FINALIZADO|14/10/2024|23:00|23:00|SANTIAGO|LA 524|16
EMBARQUE FINALIZADO|14/10/2024|23:05|23:30|NEWARK|UA 887|18
EMBARQUE FINALIZADO|14/10/2024|23:20|23:20|RIO DE JANEIRO|LA 2404|24
EMBARQUE FINALIZADO|14/10/2024|23:20|23:20|ATLANTA|DL 150|17
EMBARQUE FINALIZADO|14/10/2024|23:30|23:30|SANTIAGO|JA 7731|B1
EMBARQUE FINALIZADO|14/10/2024|23:40|23:40|ANTOFAGASTA|LA 2373|14
EMBARCANDO|15/10/2024|23:45|00:00|MIAMI|AA 988|19
EMBARQUE FINALIZADO|15/10/2024|23:50|00:25|BUENOS AIRES|LA 1437|B7
ÚLTIMO LLAMADO|14/10/2024|23:50|23:50|MONTEVIDEO|LA 2420|B11
ÚLTIMO LLAMADO|15/10/2024|23:55|00:25|BUENOS AIRES|LA 2465|11
EMBARQUE FINALIZADO|15/10/2024|00:05|00:05|MEXICO|LA 2472|26
EMBARQUE FINALIZADO|15/10/2024|00:05|00:05|SANTIAGO|LA 529|21
EMBARQUE FINALIZADO|15/10/2024|00:05|00:05|BOGOTA|LA 2444|B4
EMBARQUE FINALIZADO|15/10/2024|00:15|00:15|MIAMI|LA 2480|20
EMBARQUE FINALIZADO|15/10/2024|00:15|00:15|SANTIAGO|H2 805|16
EMBARQUE FINALIZADO|15/10/2024|00:15|00:15|MEXICO|AM 019|23
EMBARQUE FINALIZADO|15/10/2024|00:15|00:15|SAO PAULO|LA 8005|28
EMBARQUE FINALIZADO|15/10/2024|00:25|00:25|BUENOS AIRES|H2 5571|13
EMBARQUE FINALIZADO|15/10/2024|00:30|00:30|QUITO|LA 2486|B3
EMBARQUE FINALIZADO|15/10/2024|00:30|00:30|BRASILIA|LA 2402|B1
EMBARQUE FINALIZADO|15/10/2024|00:30|00:30|CORDOBA|LA 2364|B5
EMBARQUE FINALIZADO|15/10/2024|00:35|00:35|SAO PAULO|H2 5564|30
EMBARQUE FINALIZADO|15/10/2024|00:40|00:40|SANTA CRUZ|OB 741|33
EMBARQUE FINALIZADO|15/10/2024|00:50|00:50|SANTIAGO|LA 523|B8
EMBARQUE FINALIZADO|15/10/2024|00:55|00:55|SANTA CRUZ|LA 2406|17
EMBARQUE FINALIZADO|15/10/2024|01:00|01:00|ASUNCION|LA 1321|14
EMBARQUE FINALIZADO|15/10/2024|01:00|01:00|LOS ANGELES|LA 2478|22
EMBARQUE FINALIZADO|15/10/2024|01:00|00:45|MIAMI|H8 5590|10
EMBARQUE FINALIZADO|15/10/2024|01:00|01:00|PANAMA|CM 338|27
EMBARQUE FINALIZADO|15/10/2024|01:15|00:45|LA PAZ|LA 2400|24
EMBARQUE FINALIZADO|15/10/2024|04:30|04:30|EL SALVADOR|AV 428|26
EMBARQUE FINALIZADO|15/10/2024|06:25|06:25|MEXICO|Y4 3919|16
EMBARQUE FINALIZADO|15/10/2024|06:30|06:30|MIAMI|AA 1558|25
EMBARQUE FINALIZADO|15/10/2024|06:45|06:45|PANAMA|CM 436|23
EMBARQUE FINALIZADO|15/10/2024|06:45|06:45|BOGOTA|AV 102|26
EMBARQUE FINALIZADO|15/10/2024|07:00|07:00|PANAMA|CM 492|24
EMBARQUE FINALIZADO|15/10/2024|07:15|07:15|SANTIAGO|LA 643|18
CONFIRMADO|15/10/2024|08:15|15:00|BOGOTA|LA 2384|27
EMBARQUE FINALIZADO|15/10/2024|08:15|08:15|MIAMI|LA 2698|22
EMBARQUE FINALIZADO|15/10/2024|08:55|08:55|SANTIAGO|H2 803|24
EMBARQUE FINALIZADO|15/10/2024|08:55|08:55|PUNTA CANA|LA 2452|32
EMBARQUE FINALIZADO|15/10/2024|08:55|08:55|CANCUN|LA 2458|16
EMBARQUE FINALIZADO|15/10/2024|09:15|09:15|SANTIAGO|LA 535|20
ÚLTIMO LLAMADO|15/10/2024|09:20|09:20|SAO PAULO|LA 8040|30
ÚLTIMO LLAMADO|15/10/2024|09:25|09:25|LA HABANA|LA 2410|25
ÚLTIMO LLAMADO|15/10/2024|09:35|09:35|SANTIAGO|LA 2697|17
CONFIRMADO|15/10/2024|09:35|09:35|BUENOS AIRES|LA 2380|18
LLAMADA|15/10/2024|09:45|09:45|MEDELLIN|JA 7754|28
CONFIRMADO|15/10/2024|10:00|10:00|QUITO|LA 2382|33
CONFIRMADO|15/10/2024|10:05|10:05|PUNTA CANA|H2 5580|23
CONFIRMADO|15/10/2024|10:20|10:20|MADRID|UX 176|21
CONFIRMADO|15/10/2024|10:35|10:35|BOGOTA|AV 050|24
CONFIRMADO|15/10/2024|10:40|10:40|CANCUN|LA 2454|31
CONFIRMADO|15/10/2024|11:25|11:25|MADRID|IB 6652|19
CONFIRMADO|15/10/2024|11:30|11:30|BUENOS AIRES|LA 2395|25
CONFIRMADO|15/10/2024|11:55|11:55|SANTIAGO|LA 651|18
CONFIRMADO|15/10/2024|12:00|12:00|ATLANTA|LA 2482|22
CONFIRMADO|15/10/2024|12:00|12:00|LOS ANGELES|LA 534|17
CONFIRMADO|15/10/2024|12:30|12:30|PUNTA CANA|LA 2450|26
CONFIRMADO|15/10/2024|12:45|16:40|CANCUN|LA 2456|-
CONFIRMADO|15/10/2024|12:45|12:45|CARTAGENA|LA 2390|-
CONFIRMADO|15/10/2024|12:45|12:45|SAN JOSE|LA 2408|25
CONFIRMADO|15/10/2024|12:55|12:55|MEDELLIN|LA 2392|16
CONFIRMADO|15/10/2024|13:00|13:00|GUAYAQUIL|LA 1436|24
CONFIRMADO|15/10/2024|13:10|13:10|PANAMA|CM 760|22
CONFIRMADO|15/10/2024|13:15|13:15|SAO PAULO|LA 8099|23
CONFIRMADO|15/10/2024|13:25|13:25|BOGOTA|LA 2386|-
CONFIRMADO|15/10/2024|14:00|14:00|QUITO|LA 1452|-
CONFIRMADO|15/10/2024|14:10|15:13|SANTIAGO|JA 7991|-
CONFIRMADO|15/10/2024|16:15|16:15|SANTIAGO|H2 5801|-
CONFIRMADO|15/10/2024|16:15|16:15|SANTIAGO|LA 641|-
CONFIRMADO|15/10/2024|16:35|16:35|PANAMA|CM 132|-
CONFIRMADO|15/10/2024|17:30|17:30|AMSTERDAM|KL 744|-
CONFIRMADO|15/10/2024|18:00|18:00|PARIS|AF 483|-
CONFIRMADO|15/10/2024|18:40|18:40|SANTIAGO|LA 521|-
CONFIRMADO|15/10/2024|18:40|18:40|BOGOTA|AV 052|-
CONFIRMADO|15/10/2024|20:00|20:00|MADRID|IB 6650|17
CONFIRMADO|15/10/2024|20:15|20:15|SANTIAGO|H2 5806|-
CONFIRMADO|15/10/2024|20:25|20:25|BUENOS AIRES|LA 2375|-
CONFIRMADO|15/10/2024|21:50|21:50|BUENOS AIRES|JA 3841|-
CONFIRMADO|15/10/2024|22:00|22:00|MIAMI|AA 918|-
CONFIRMADO|15/10/2024|22:40|22:40|BUENOS AIRES|AR 1365|-
CONFIRMADO|15/10/2024|22:55|22:55|HOUSTON|UA 855|19
CONFIRMADO|15/10/2024|23:00|23:00|SANTIAGO|LA 524|-
CONFIRMADO|15/10/2024|23:00|23:00|MADRID|LA 2484|22
CONFIRMADO|15/10/2024|23:05|23:05|NEWARK|UA 887|-
CONFIRMADO|15/10/2024|23:20|23:20|RIO DE JANEIRO|LA 2404|-
CONFIRMADO|15/10/2024|23:30|23:30|SANTIAGO|JA 7731|-
CONFIRMADO|15/10/2024|23:40|23:40|MEDELLIN|LA 2398|-
CONFIRMADO|15/10/2024|23:45|23:45|MIAMI|AA 988|-
CONFIRMADO|15/10/2024|23:50|23:50|BUENOS AIRES|LA 1437|-
CONFIRMADO|15/10/2024|23:50|23:50|SALTA|LA 2437|-
CONFIRMADO|15/10/2024|23:50|23:50|MONTEVIDEO|LA 2420|-
PROGRAMADO|16/10/2024|00:05|00:05|SANTIAGO|LA 529|-
PROGRAMADO|16/10/2024|00:05|00:05|NUEVA YORK|LA 2468|-
PROGRAMADO|16/10/2024|00:15|00:15|SAO PAULO|LA 8005|-
PROGRAMADO|16/10/2024|00:15|00:15|SAO PAULO|H2 5564|-
PROGRAMADO|16/10/2024|00:15|00:15|MIAMI|LA 2480|-
PROGRAMADO|16/10/2024|00:15|00:15|MEXICO|AM 019|-
PROGRAMADO|16/10/2024|00:20|00:20|SANTIAGO|H2 5586|-
PROGRAMADO|16/10/2024|00:25|00:25|BUENOS AIRES|H2 5571|-
PROGRAMADO|16/10/2024|00:30|00:30|CORDOBA|LA 2364|-
PROGRAMADO|16/10/2024|00:30|00:30|SANTIAGO|H2 805|-
PROGRAMADO|16/10/2024|00:30|00:30|QUITO|LA 2486|-
PROGRAMADO|16/10/2024|00:30|00:30|BRASILIA|LA 2402|-
PROGRAMADO|16/10/2024|00:50|00:50|SANTIAGO|LA 523|-
PROGRAMADO|16/10/2024|00:55|00:55|PANAMA|CM 338|-
PROGRAMADO|16/10/2024|00:55|00:55|SANTA CRUZ|LA 2406|-
CONFIRMADO|16/10/2024|01:00|00:45|MIAMI|H8 5590|-
PROGRAMADO|16/10/2024|01:00|01:00|LOS ANGELES|LA 2478|20
PROGRAMADO|16/10/2024|01:00|01:00|ASUNCION|LA 1321|-
PROGRAMADO|16/10/2024|01:05|01:05|PANAMA|CM 264|-
CONFIRMADO|16/10/2024|01:15|00:45|LA PAZ|LA 2400|-
PROGRAMADO|16/10/2024|01:20|01:20|BOGOTA|P5 7414|-
PROGRAMADO|16/10/2024|04:30|04:30|EL SALVADOR|AV 428|-
PROGRAMADO|16/10/2024|05:00|05:00|SANTO DOMINGO|DM 1965|-
PROGRAMADO|16/10/2024|06:25|06:25|MEXICO|Y4 3919|-
PROGRAMADO|16/10/2024|06:30|06:30|MIAMI|AA 1558|-
PROGRAMADO|16/10/2024|06:45|06:45|PANAMA|CM 436|-
PROGRAMADO|16/10/2024|06:45|06:45|BOGOTA|AV 102|-
PROGRAMADO|16/10/2024|07:00|07:00|PANAMA|CM 492|-
PROGRAMADO|16/10/2024|07:15|07:15|SANTIAGO|LA 643|-
PROGRAMADO|16/10/2024|08:15|08:15|MIAMI|LA 2698|-
PROGRAMADO|16/10/2024|08:15|08:15|BOGOTA|LA 2384|-
PROGRAMADO|16/10/2024|08:50|08:50|MEXICO|LA 2472|-
PROGRAMADO|16/10/2024|08:55|08:55|PUNTA CANA|LA 2452|-
PROGRAMADO|16/10/2024|08:55|08:55|SANTIAGO|H2 803|-
PROGRAMADO|16/10/2024|08:55|08:55|CANCUN|LA 2458|-
PROGRAMADO|16/10/2024|09:15|09:15|SANTIAGO|LA 535|-
PROGRAMADO|16/10/2024|09:20|09:20|SAO PAULO|LA 8040|-
PROGRAMADO|16/10/2024|09:25|09:25|GUAYAQUIL|LA 2416|-
PROGRAMADO|16/10/2024|09:35|09:35|SANTIAGO|LA 2697|-
PROGRAMADO|16/10/2024|09:55|09:55|CANCUN|H2 5553|-
PROGRAMADO|16/10/2024|10:00|10:00|QUITO|LA 2382|-
PROGRAMADO|16/10/2024|10:00|10:00|PUNTA CANA|H2 5580|-
PROGRAMADO|16/10/2024|10:00|10:00|CARTAGENA|JA 7780|-
PROGRAMADO|16/10/2024|10:20|10:20|MADRID|UX 176|-
PROGRAMADO|16/10/2024|10:35|10:35|BOGOTA|AV 050|-
PROGRAMADO|16/10/2024|11:40|11:40|MADRID|IB 6652|-
PROGRAMADO|16/10/2024|11:55|11:55|SANTIAGO|LA 651|-
PROGRAMADO|16/10/2024|12:00|12:00|ATLANTA|LA 2482|-
PROGRAMADO|16/10/2024|12:00|12:00|NUEVA YORK|LA 538|17
PROGRAMADO|16/10/2024|12:00|12:00|LOS ANGELES|LA 534|-
PROGRAMADO|16/10/2024|12:15|12:15|BUENOS AIRES|LA 2369|-
PROGRAMADO|16/10/2024|12:30|12:30|PUNTA CANA|LA 2450|-
PROGRAMADO|16/10/2024|12:45|12:45|CANCUN|LA 2456|-
PROGRAMADO|16/10/2024|12:45|12:45|CARTAGENA|LA 2390|-
PROGRAMADO|16/10/2024|12:45|12:45|SAN JOSE|LA 2408|-
PROGRAMADO|16/10/2024|12:55|12:55|MEDELLIN|LA 2392|-
PROGRAMADO|16/10/2024|13:00|13:00|GUAYAQUIL|LA 1436|-
PROGRAMADO|16/10/2024|13:15|13:15|SAO PAULO|LA 8099|-
PROGRAMADO|16/10/2024|13:25|13:25|BOGOTA|LA 2386|-
PROGRAMADO|16/10/2024|13:30|13:30|MIAMI|LA 2694|-
PROGRAMADO|16/10/2024|14:55|14:55|MEDELLIN|JA 7750|-
PROGRAMADO|16/10/2024|16:15|16:15|SANTIAGO|H2 5801|-
PROGRAMADO|16/10/2024|16:15|16:15|SANTIAGO|LA 641|-
PROGRAMADO|16/10/2024|16:35|16:35|PANAMA|CM 132|-
PROGRAMADO|16/10/2024|17:00|17:00|SANTIAGO|JA 7735|-
PROGRAMADO|16/10/2024|17:30|17:30|AMSTERDAM|KL 744|-
PROGRAMADO|16/10/2024|18:00|18:00|MADRID|PU 302|-
PROGRAMADO|16/10/2024|18:00|18:00|PARIS|AF 483|-
PROGRAMADO|16/10/2024|18:40|18:40|BOGOTA|AV 052|-
PROGRAMADO|16/10/2024|18:40|18:40|SANTIAGO|LA 521|-
PROGRAMADO|16/10/2024|19:30|19:30|QUITO|JA 7722|-
PROGRAMADO|16/10/2024|19:50|19:50|MADRID|IB 6650|-
PROGRAMADO|16/10/2024|20:15|20:15|SANTIAGO|H2 5806|-
PROGRAMADO|16/10/2024|20:25|20:25|BUENOS AIRES|LA 2375|-
PROGRAMADO|16/10/2024|21:50|21:50|BUENOS AIRES|JA 3841|-
PROGRAMADO|16/10/2024|22:00|22:00|MIAMI|AA 918|-
PROGRAMADO|16/10/2024|23:00|23:00|SANTIAGO|LA 524|-
PROGRAMADO|16/10/2024|23:00|23:00|MADRID|LA 2484|-
PROGRAMADO|16/10/2024|23:05|23:05|NEWARK|UA 887|-
PROGRAMADO|16/10/2024|23:20|23:20|RIO DE JANEIRO|LA 2404|-
PROGRAMADO|16/10/2024|23:20|23:20|ATLANTA|DL 150|-
PROGRAMADO|16/10/2024|23:30|23:30|SANTIAGO|JA 7731|-
PROGRAMADO|16/10/2024|23:40|23:40|SALTA|LA 2437|-
PROGRAMADO|16/10/2024|23:40|23:40|ANTOFAGASTA|LA 2373|-
PROGRAMADO|16/10/2024|23:45|23:45|MIAMI|AA 988|-
PROGRAMADO|16/10/2024|23:50|23:50|MONTEVIDEO|LA 2420|-
PROGRAMADO|16/10/2024|23:50|23:50|BUENOS AIRES|LA 1437|-
PROGRAMADO|16/10/2024|23:55|23:55|BUENOS AIRES|LA 2465|-
EMBARQUE FINALIZADO|15/10/2024|00:05|00:05|NUEVA YORK|LA 2468|15
EMBARQUE FINALIZADO|15/10/2024|08:15|15:00|BOGOTA|LA 2384|19
EMBARQUE FINALIZADO|15/10/2024|09:20|09:20|SAO PAULO|LA 8040|30
EMBARQUE FINALIZADO|15/10/2024|09:25|09:25|LA HABANA|LA 2410|25
EMBARQUE FINALIZADO|15/10/2024|09:35|09:35|SANTIAGO|LA 2697|17
EMBARQUE FINALIZADO|15/10/2024|09:35|09:35|BUENOS AIRES|LA 2380|18
EMBARQUE FINALIZADO|15/10/2024|09:45|09:45|MEDELLIN|JA 7754|28
EMBARQUE FINALIZADO|15/10/2024|10:00|10:00|QUITO|LA 2382|33
EMBARQUE FINALIZADO|15/10/2024|10:05|10:05|PUNTA CANA|H2 5580|23
EMBARQUE FINALIZADO|15/10/2024|10:20|10:20|MADRID|UX 176|21
EMBARQUE FINALIZADO|15/10/2024|10:35|10:35|BOGOTA|AV 050|24
EMBARQUE FINALIZADO|15/10/2024|10:40|10:40|CANCUN|LA 2454|31
EMBARQUE FINALIZADO|15/10/2024|11:25|11:25|MADRID|IB 6652|19
EMBARQUE FINALIZADO|15/10/2024|11:30|11:30|BUENOS AIRES|LA 2395|25
EMBARQUE FINALIZADO|15/10/2024|11:55|11:55|SANTIAGO|LA 651|23
EMBARQUE FINALIZADO|15/10/2024|12:00|12:00|LOS ANGELES|LA 534|17
EMBARQUE FINALIZADO|15/10/2024|12:00|12:00|ATLANTA|LA 2482|22
EMBARQUE FINALIZADO|15/10/2024|12:30|12:30|PUNTA CANA|LA 2450|24
EMBARQUE FINALIZADO|15/10/2024|12:45|12:45|CARTAGENA|LA 2390|16
EMBARQUE FINALIZADO|15/10/2024|12:45|12:45|SAN JOSE|LA 2408|19
EMBARQUE FINALIZADO|15/10/2024|12:45|16:40|CANCUN|LA 2456|21
EMBARQUE FINALIZADO|15/10/2024|12:55|12:55|MEDELLIN|LA 2392|23
EMBARQUE FINALIZADO|15/10/2024|13:00|13:00|GUAYAQUIL|LA 1436|26
EMBARQUE FINALIZADO|15/10/2024|13:10|13:10|PANAMA|CM 760|22
EMBARQUE FINALIZADO|15/10/2024|13:15|13:15|SAO PAULO|LA 8099|18
EMBARQUE FINALIZADO|15/10/2024|13:25|13:25|BOGOTA|LA 2386|21
EMBARQUE FINALIZADO|15/10/2024|14:00|14:00|QUITO|LA 1452|17
EMBARQUE FINALIZADO|15/10/2024|14:10|15:13|SANTIAGO|JA 7991|24
EMBARQUE FINALIZADO|15/10/2024|16:15|16:15|SANTIAGO|H2 5801|26
EMBARQUE FINALIZADO|15/10/2024|16:15|16:15|SANTIAGO|LA 641|25
EMBARQUE FINALIZADO|15/10/2024|16:35|16:35|PANAMA|CM 132|23
EMBARQUE FINALIZADO|15/10/2024|17:30|17:30|AMSTERDAM|KL 744|22
EMBARQUE FINALIZADO|15/10/2024|18:00|18:00|PARIS|AF 483|19
EMBARQUE FINALIZADO|15/10/2024|18:40|18:40|SANTIAGO|LA 521|25
EMBARQUE FINALIZADO|15/10/2024|18:40|18:40|BOGOTA|AV 052|26
EMBARQUE FINALIZADO|15/10/2024|20:00|20:00|MADRID|IB 6650|17
EMBARQUE FINALIZADO|15/10/2024|20:15|20:15|SANTIAGO|H2 5806|21
EMBARQUE FINALIZADO|15/10/2024|20:25|20:25|BUENOS AIRES|LA 2375|18
EMBARQUE FINALIZADO|15/10/2024|21:50|21:50|BUENOS AIRES|JA 3841|19
EMBARQUE FINALIZADO|15/10/2024|22:00|22:00|MIAMI|AA 918|25
EMBARQUE FINALIZADO|15/10/2024|22:40|22:40|BUENOS AIRES|AR 1365|23
EMBARQUE FINALIZADO|15/10/2024|22:55|22:55|HOUSTON|UA 855|15
EMBARQUE FINALIZADO|15/10/2024|23:00|23:00|SANTIAGO|LA 524|14
EMBARQUE FINALIZADO|15/10/2024|23:00|23:00|MADRID|LA 2484|22
EMBARQUE FINALIZADO|15/10/2024|23:05|23:05|NEWARK|UA 887|18
EMBARQUE FINALIZADO|15/10/2024|23:20|23:20|ATLANTA|DL 150|17
EMBARQUE FINALIZADO|15/10/2024|23:30|23:30|SANTIAGO|JA 7731|11
EMBARQUE FINALIZADO|15/10/2024|23:40|23:40|MEDELLIN|LA 2398|12
CONFIRMADO|16/10/2024|23:45|00:30|MIAMI|AA 988|17
EMBARQUE FINALIZADO|15/10/2024|23:50|23:50|BUENOS AIRES|LA 1437|25
EMBARQUE FINALIZADO|15/10/2024|23:50|23:50|MONTEVIDEO|LA 2420|B8
EMBARQUE FINALIZADO|15/10/2024|23:50|23:50|SALTA|LA 2437|B1
EMBARQUE FINALIZADO|16/10/2024|00:05|00:05|SANTIAGO|LA 529|B2
EMBARQUE FINALIZADO|16/10/2024|00:05|00:05|NUEVA YORK|LA 2468|21
EMBARQUE FINALIZADO|16/10/2024|00:15|00:15|MIAMI|LA 2480|19
EMBARQUE FINALIZADO|16/10/2024|00:15|00:15|SAO PAULO|LA 8005|24
EMBARQUE FINALIZADO|16/10/2024|00:15|00:15|SAO PAULO|H2 5564|B5
EMBARQUE FINALIZADO|16/10/2024|00:15|00:15|MEXICO|AM 019|23
EMBARQUE FINALIZADO|16/10/2024|00:20|06:40|SANTIAGO|H2 5586|27
EMBARQUE FINALIZADO|16/10/2024|00:25|00:25|BUENOS AIRES|H2 5571|B4
EMBARQUE FINALIZADO|16/10/2024|00:30|00:30|QUITO|LA 2486|26
EMBARQUE FINALIZADO|16/10/2024|00:30|00:30|BRASILIA|LA 2402|33
EMBARQUE FINALIZADO|16/10/2024|00:30|00:30|SANTIAGO|H2 805|18
EMBARQUE FINALIZADO|16/10/2024|00:30|00:30|CORDOBA|LA 2364|B10
EMBARQUE FINALIZADO|16/10/2024|00:50|00:50|SANTIAGO|LA 523|22
EMBARQUE FINALIZADO|16/10/2024|00:50|00:50|BOGOTA|P5 7417|21
EMBARQUE FINALIZADO|16/10/2024|00:55|00:55|PANAMA|CM 338|30
EMBARQUE FINALIZADO|16/10/2024|00:55|00:55|SANTA CRUZ|LA 2406|13
EMBARQUE FINALIZADO|16/10/2024|01:00|01:00|ASUNCION|LA 1321|11
EMBARQUE FINALIZADO|16/10/2024|01:00|01:00|LOS ANGELES|LA 2478|20
EMBARQUE FINALIZADO|16/10/2024|01:00|00:45|MIAMI|H8 5590|14
EMBARQUE FINALIZADO|16/10/2024|01:15|01:15|LA PAZ|OB 743|28
EMBARQUE FINALIZADO|16/10/2024|01:15|00:45|LA PAZ|LA 2400|B7
CANCELADO|16/10/2024|01:20|01:20|BOGOTA|P5 7414|-
EMBARQUE FINALIZADO|16/10/2024|04:30|04:30|EL SALVADOR|AV 428|24
EMBARQUE FINALIZADO|16/10/2024|05:00|05:00|SANTO DOMINGO|DM 1965|18
EMBARQUE FINALIZADO|16/10/2024|06:25|06:25|MEXICO|Y4 3919|18
EMBARQUE FINALIZADO|16/10/2024|06:30|06:30|MIAMI|AA 1558|24
